shape,n_points,eig_index,eigenvalue,uncanon_score,is_uncanonicalizable,spectral_gap
symmetria/chair/inst05_noise0.050,868,5,0.26152344,0.121014,True,0.05551796
symmetria/chair/inst05_noise0.050,868,6,0.41341465,0.027408,True,0.05551796
symmetria/chair/inst05_noise0.050,868,7,0.44580925,0.280050,False,0.05551796
symmetria/chair/inst05_noise0.050,868,8,0.61533049,0.134625,True,0.05551796
symmetria/chair/inst05_noise0.050,868,9,0.74245518,0.195338,False,0.05551796
symmetria/chair/inst05_noise0.050,868,10,0.79661814,0.125944,True,0.05551796
symmetria/chair/inst05_noise0.050,868,11,0.95926862,0.073983,True,0.05551796
symmetria/chair/inst05_noise0.050,868,12,1.00129361,0.215545,False,0.05551796
symmetria/chair/inst05_noise0.050,868,13,1.09188042,0.206952,False,0.05551796
symmetria/chair/inst05_noise0.050,868,14,1.18429739,0.273220,False,0.05551796
symmetria/chair/inst05_noise0.050,868,15,1.41526012,0.146314,True,0.05551796
symmetria/chair/inst05_noise0.050,868,16,1.43939089,0.139123,True,0.05551796
symmetria/chair/inst05_noise0.050,868,17,1.77704736,0.105995,True,0.05551796
symmetria/chair/inst05_noise0.050,868,18,1.84965260,0.127670,True,0.05551796
symmetria/chair/inst05_noise0.050,868,19,1.97305928,0.163518,True,0.05551796
symmetria/chair/inst06_noise0.000,868,0,-0.00000000,2.000000,False,0.04910573
symmetria/chair/inst06_noise0.000,868,1,0.04910573,1.116743,False,0.04910573
symmetria/chair/inst06_noise0.000,868,2,0.05207249,1.027420,False,0.04910573
symmetria/chair/inst06_noise0.000,868,3,0.11836736,0.373682,False,0.04910573
symmetria/chair/inst06_noise0.000,868,4,0.13288505,0.400283,False,0.04910573
symmetria/chair/inst06_noise0.000,868,5,0.22627523,0.075391,True,0.04910573
symmetria/chair/inst06_noise0.000,868,6,0.35836870,0.147986,True,0.04910573
symmetria/chair/inst06_noise0.000,868,7,0.38560257,0.183023,False,0.04910573
symmetria/chair/inst06_noise0.000,868,8,0.47185409,0.186989,False,0.04910573
symmetria/chair/inst06_noise0.000,868,9,0.56675519,0.126241,True,0.04910573
symmetria/chair/inst06_noise0.000,868,10,0.66983901,0.323461,False,0.04910573
symmetria/chair/inst06_noise0.000,868,11,0.79732288,0.289491,False,0.04910573
symmetria/chair/inst06_noise0.000,868,12,0.91016205,0.110700,True,0.04910573
symmetria/chair/inst06_noise0.000,868,13,1.06577550,0.067394,True,0.04910573
symmetria/chair/inst06_noise0.000,868,14,1.19245092,0.073122,True,0.04910573
symmetria/chair/inst06_noise0.000,868,15,1.23983304,0.126048,True,0.04910573
symmetria/chair/inst06_noise0.000,868,16,1.30305396,0.209200,False,0.04910573
symmetria/chair/inst06_noise0.000,868,17,1.38434792,0.335272,False,0.04910573
symmetria/chair/inst06_noise0.000,868,18,1.65373251,0.161597,True,0.04910573
symmetria/chair/inst06_noise0.000,868,19,1.66321452,0.096986,True,0.04910573
symmetria/chair/inst06_noise0.010,868,0,0.00000000,2.000000,False,0.04754603
symmetria/chair/inst06_noise0.010,868,1,0.04754603,1.133511,False,0.04754603
symmetria/chair/inst06_noise0.010,868,2,0.05256637,1.047303,False,0.04754603
symmetria/chair/inst06_noise0.010,868,3,0.12109746,0.233807,False,0.04754603
symmetria/chair/inst06_noise0.010,868,4,0.13575206,0.409895,False,0.04754603
symmetria/chair/inst06_noise0.010,868,5,0.22696322,0.080815,True,0.04754603
symmetria/chair/inst06_noise0.010,868,6,0.35631671,0.149072,True,0.04754603
symmetria/chair/inst06_noise0.010,868,7,0.39859665,0.148232,True,0.04754603
symmetria/chair/inst06_noise0.010,868,8,0.46857678,0.169038,True,0.04754603
symmetria/chair/inst06_noise0.010,868,9,0.56179823,0.162963,True,0.04754603
symmetria/chair/inst06_noise0.010,868,10,0.70122268,0.340990,False,0.04754603
symmetria/chair/inst06_noise0.010,868,11,0.78519580,0.220603,False,0.04754603
symmetria/chair/inst06_noise0.010,868,12,0.89171848,0.142970,True,0.04754603
symmetria/chair/inst06_noise0.010,868,13,1.06820750,0.206890,False,0.04754603
symmetria/chair/inst06_noise0.010,868,14,1.19739309,0.268973,False,0.04754603
symmetria/chair/inst06_noise0.010,868,15,1.26669597,0.360994,False,0.04754603
symmetria/chair/inst06_noise0.010,868,16,1.32540660,0.315623,False,0.04754603
symmetria/chair/inst06_noise0.010,868,17,1.42313415,0.307768,False,0.04754603
symmetria/chair/inst06_noise0.010,868,18,1.65821187,0.180148,False,0.04754603
symmetria/chair/inst06_noise0.010,868,19,1.73839684,0.256251,False,0.04754603
symmetria/chair/inst06_noise0.050,868,0,-0.00000000,2.000000,False,0.07176986
symmetria/chair/inst06_noise0.050,868,1,0.07176986,0.714613,False,0.07176986
symmetria/chair/inst06_noise0.050,868,2,0.07537666,0.122300,True,0.07176986
symmetria/chair/inst06_noise0.050,868,3,0.15329345,0.634002,False,0.07176986
symmetria/chair/inst06_noise0.050,868,4,0.17250170,0.263109,False,0.07176986
symmetria/chair/inst06_noise0.050,868,5,0.29925538,0.147011,True,0.07176986
symmetria/chair/inst06_noise0.050,868,6,0.45195459,0.044734,True,0.07176986
symmetria/chair/inst06_noise0.050,868,7,0.48499018,0.233780,False,0.07176986
symmetria/chair/inst06_noise0.050,868,8,0.62842893,0.140473,True,0.07176986
symmetria/chair/inst06_noise0.050,868,9,0.82119729,0.080270,True,0.07176986
symmetria/chair/inst06_noise0.050,868,10,0.85722460,0.242140,False,0.07176986
symmetria/chair/inst06_noise0.050,868,11,1.03242595,0.139512,True,0.07176986
symmetria/chair/inst06_noise0.050,868,12,1.13446916,0.138231,True,0.07176986
symmetria/chair/inst06_noise0.050,868,13,1.26377033,0.170495,False,0.07176986
symmetria/chair/inst06_noise0.050,868,14,1.30582119,0.423621,False,0.07176986
symmetria/chair/inst06_noise0.050,868,15,1.43892085,0.110861,True,0.07176986
symmetria/chair/inst06_noise0.050,868,16,1.58090447,0.092472,True,0.07176986
symmetria/chair/inst06_noise0.050,868,17,1.75508680,0.165947,True,0.07176986
symmetria/chair/inst06_noise0.050,868,18,1.87206967,0.159285,True,0.07176986
symmetria/chair/inst06_noise0.050,868,19,1.96724393,0.124888,True,0.07176986
symmetria/chair/inst07_noise0.000,868,0,-0.00000000,2.000000,False,0.04862833
symmetria/chair/inst07_noise0.000,868,1,0.04862833,0.999450,False,0.04862833
symmetria/chair/inst07_noise0.000,868,2,0.05145915,0.855773,False,0.04862833
symmetria/chair/inst07_noise0.000,868,3,0.10668918,0.443739,False,0.04862833
symmetria/chair/inst07_noise0.000,868,4,0.14107733,0.199607,False,0.04862833
symmetria/chair/inst07_noise0.000,868,5,0.24482164,0.295989,False,0.04862833
symmetria/chair/inst07_noise0.000,868,6,0.37822690,0.159879,True,0.04862833
symmetria/chair/inst07_noise0.000,868,7,0.40097045,0.110915,True,0.04862833
symmetria/chair/inst07_noise0.000,868,8,0.52144383,0.123806,True,0.04862833
symmetria/chair/inst07_noise0.000,868,9,0.61592762,0.223480,False,0.04862833
symmetria/chair/inst07_noise0.000,868,10,0.69424686,0.135668,True,0.04862833
symmetria/chair/inst07_noise0.000,868,11,0.81466438,0.199026,False,0.04862833
symmetria/chair/inst07_noise0.000,868,12,0.92798652,0.101984,True,0.04862833
symmetria/chair/inst07_noise0.000,868,13,1.04883344,0.294264,False,0.04862833
symmetria/chair/inst07_noise0.000,868,14,1.19773450,0.129542,True,0.04862833
symmetria/chair/inst07_noise0.000,868,15,1.31770310,0.082646,True,0.04862833
symmetria/chair/inst07_noise0.000,868,16,1.43375933,0.193863,False,0.04862833
symmetria/chair/inst07_noise0.000,868,17,1.49179224,0.181435,False,0.04862833
symmetria/chair/inst07_noise0.000,868,18,1.64018414,0.097180,True,0.04862833
symmetria/chair/inst07_noise0.000,868,19,1.79254694,0.064941,True,0.04862833
symmetria/chair/inst07_noise0.010,868,0,-0.00000000,2.000000,False,0.05114048
symmetria/chair/inst07_noise0.010,868,1,0.05114048,0.132356,True,0.05114048
symmetria/chair/inst07_noise0.010,868,2,0.05249323,0.665037,False,0.05114048
symmetria/chair/inst07_noise0.010,868,3,0.11123870,0.393060,False,0.05114048
symmetria/chair/inst07_noise0.010,868,4,0.13335232,0.253020,False,0.05114048
symmetria/chair/inst07_noise0.010,868,5,0.24192154,0.303953,False,0.05114048
symmetria/chair/inst07_noise0.010,868,6,0.38460776,0.184170,False,0.05114048
symmetria/chair/inst07_noise0.010,868,7,0.40012622,0.123878,True,0.05114048
symmetria/chair/inst07_noise0.010,868,8,0.54296849,0.099978,True,0.05114048
symmetria/chair/inst07_noise0.010,868,9,0.62506266,0.254550,False,0.05114048
symmetria/chair/inst07_noise0.010,868,10,0.75092620,0.163654,True,0.05114048
symmetria/chair/inst07_noise0.010,868,11,0.83453621,0.178681,False,0.05114048
symmetria/chair/inst07_noise0.010,868,12,0.94666884,0.125467,True,0.05114048
symmetria/chair/inst07_noise0.010,868,13,1.06822758,0.348757,False,0.05114048
symmetria/chair/inst07_noise0.010,868,14,1.23785621,0.161168,True,0.05114048
symmetria/chair/inst07_noise0.010,868,15,1.30321428,0.102510,True,0.05114048
symmetria/chair/inst07_noise0.010,868,16,1.45832282,0.210114,False,0.05114048
symmetria/chair/inst07_noise0.010,868,17,1.52711426,0.284302,False,0.05114048
symmetria/chair/inst07_noise0.010,868,18,1.64346324,0.150955,True,0.05114048
symmetria/chair/inst07_noise0.010,868,19,1.80614745,0.126809,True,0.05114048
symmetria/chair/inst07_noise0.050,868,0,0.00000000,2.000000,False,0.05790574
symmetria/chair/inst07_noise0.050,868,1,0.05790574,1.062143,False,0.05790574
symmetria/chair/inst07_noise0.050,868,2,0.06745971,0.946079,False,0.05790574
symmetria/chair/inst07_noise0.050,868,3,0.13403686,0.285114,False,0.05790574
symmetria/chair/inst07_noise0.050,868,4,0.17166414,0.135457,True,0.05790574
symmetria/chair/inst07_noise0.050,868,5,0.27175685,0.243292,False,0.05790574
symmetria/chair/inst07_noise0.050,868,6,0.41433118,0.239910,False,0.05790574
symmetria/chair/inst07_noise0.050,868,7,0.47032420,0.145950,True,0.05790574
symmetria/chair/inst07_noise0.050,868,8,0.67531441,0.111664,True,0.05790574
symmetria/chair/inst07_noise0.050,868,9,0.75345201,0.305583,False,0.05790574
symmetria/chair/inst07_noise0.050,868,10,0.88487346,0.148515,True,0.05790574
symmetria/chair/inst07_noise0.050,868,11,1.06476137,0.142054,True,0.05790574
symmetria/chair/inst07_noise0.050,868,12,1.16782752,0.245244,False,0.05790574
symmetria/chair/inst07_noise0.050,868,13,1.28349353,0.254443,False,0.05790574
symmetria/chair/inst07_noise0.050,868,14,1.36081401,0.088488,True,0.05790574
symmetria/chair/inst07_noise0.050,868,15,1.52489777,0.167163,True,0.05790574
symmetria/chair/inst07_noise0.050,868,16,1.61751082,0.108629,True,0.05790574
symmetria/chair/inst07_noise0.050,868,17,1.70959393,0.176684,False,0.05790574
symmetria/chair/inst07_noise0.050,868,18,2.18377072,0.206707,False,0.05790574
symmetria/chair/inst07_noise0.050,868,19,2.23627675,0.096940,True,0.05790574
symmetria/chair/inst08_noise0.000,868,0,0.00000000,2.000000,False,0.04353367
symmetria/chair/inst08_noise0.000,868,1,0.04353367,0.518460,False,0.04353367
symmetria/chair/inst08_noise0.000,868,2,0.04817919,0.282424,False,0.04353367
symmetria/chair/inst08_noise0.000,868,3,0.05724713,0.377616,False,0.04353367
symmetria/chair/inst08_noise0.000,868,4,0.09838579,0.575291,False,0.04353367
symmetria/chair/inst08_noise0.000,868,5,0.24595236,0.074962,True,0.04353367
symmetria/chair/inst08_noise0.000,868,6,0.33450232,0.377828,False,0.04353367
symmetria/chair/inst08_noise0.000,868,7,0.37927428,0.155540,True,0.04353367
symmetria/chair/inst08_noise0.000,868,8,0.49135652,0.311215,False,0.04353367
symmetria/chair/inst08_noise0.000,868,9,0.57581776,0.122333,True,0.04353367
symmetria/chair/inst08_noise0.000,868,10,0.67220660,0.207946,False,0.04353367
symmetria/chair/inst08_noise0.000,868,11,0.71872154,0.195408,False,0.04353367
symmetria/chair/inst08_noise0.000,868,12,0.91280172,0.075539,True,0.04353367
symmetria/chair/inst08_noise0.000,868,13,0.99147731,0.195035,False,0.04353367
symmetria/chair/inst08_noise0.000,868,14,1.02306560,0.139431,True,0.04353367
symmetria/chair/inst08_noise0.000,868,15,1.24248068,0.202434,False,0.04353367
symmetria/chair/inst08_noise0.000,868,16,1.35677596,0.150302,True,0.04353367
symmetria/chair/inst08_noise0.000,868,17,1.38917932,0.160313,True,0.04353367
symmetria/chair/inst08_noise0.000,868,18,1.59576337,0.181397,False,0.04353367
symmetria/chair/inst08_noise0.000,868,19,1.74933186,0.122363,True,0.04353367
symmetria/chair/inst08_noise0.010,868,0,0.00000000,2.000000,False,0.04223292
symmetria/chair/inst08_noise0.010,868,1,0.04223292,0.436514,False,0.04223292
symmetria/chair/inst08_noise0.010,868,2,0.04846466,0.406453,False,0.04223292
symmetria/chair/inst08_noise0.010,868,3,0.05884980,0.407373,False,0.04223292
symmetria/chair/inst08_noise0.010,868,4,0.10170155,0.574342,False,0.04223292
symmetria/chair/inst08_noise0.010,868,5,0.24456309,0.050181,True,0.04223292
symmetria/chair/inst08_noise0.010,868,6,0.32234306,0.416381,False,0.04223292
symmetria/chair/inst08_noise0.010,868,7,0.38125713,0.158452,True,0.04223292
symmetria/chair/inst08_noise0.010,868,8,0.50209463,0.297639,False,0.04223292
symmetria/chair/inst08_noise0.010,868,9,0.59468328,0.144235,True,0.04223292
symmetria/chair/inst08_noise0.010,868,10,0.68841866,0.148776,True,0.04223292
symmetria/chair/inst08_noise0.010,868,11,0.74275913,0.249577,False,0.04223292
symmetria/chair/inst08_noise0.010,868,12,0.91254660,0.144769,True,0.04223292
symmetria/chair/inst08_noise0.010,868,13,0.98203831,0.058598,True,0.04223292
symmetria/chair/inst08_noise0.010,868,14,0.99391724,0.261781,False,0.04223292
symmetria/chair/inst08_noise0.010,868,15,1.15231617,0.467125,False,0.04223292
symmetria/chair/inst08_noise0.010,868,16,1.33007159,0.125928,True,0.04223292
symmetria/chair/inst08_noise0.010,868,17,1.39978255,0.183531,False,0.04223292
symmetria/chair/inst08_noise0.010,868,18,1.62172581,0.146708,True,0.04223292
symmetria/chair/inst08_noise0.010,868,19,1.76007645,0.179946,False,0.04223292
symmetria/chair/inst08_noise0.050,868,0,-0.00000000,2.000000,False,0.06069839
symmetria/chair/inst08_noise0.050,868,1,0.06069839,0.279126,False,0.06069839
symmetria/chair/inst08_noise0.050,868,2,0.07621334,0.359124,False,0.06069839
symmetria/chair/inst08_noise0.050,868,3,0.07892420,0.321486,False,0.06069839
symmetria/chair/inst08_noise0.050,868,4,0.12958399,0.183416,False,0.06069839
symmetria/chair/inst08_noise0.050,868,5,0.30040732,0.314500,False,0.06069839
symmetria/chair/inst08_noise0.050,868,6,0.39869747,0.172818,False,0.06069839
symmetria/chair/inst08_noise0.050,868,7,0.48140060,0.151701,True,0.06069839
symmetria/chair/inst08_noise0.050,868,8,0.72160649,0.130745,True,0.06069839
symmetria/chair/inst08_noise0.050,868,9,0.87558515,0.317947,False,0.06069839
symmetria/chair/inst08_noise0.050,868,10,0.94508692,0.259291,False,0.06069839
symmetria/chair/inst08_noise0.050,868,11,0.98654167,0.138450,True,0.06069839
symmetria/chair/inst08_noise0.050,868,12,1.15126258,0.080691,True,0.06069839
symmetria/chair/inst08_noise0.050,868,13,1.15604971,0.071940,True,0.06069839
symmetria/chair/inst08_noise0.050,868,14,1.33223367,0.146609,True,0.06069839
symmetria/chair/inst08_noise0.050,868,15,1.39777897,0.055117,True,0.06069839
symmetria/chair/inst08_noise0.050,868,16,1.60055811,0.136501,True,0.06069839
symmetria/chair/inst08_noise0.050,868,17,1.81134794,0.140968,True,0.06069839
symmetria/chair/inst08_noise0.050,868,18,2.00157049,0.332672,False,0.06069839
symmetria/chair/inst08_noise0.050,868,19,2.12876170,0.089540,True,0.06069839
symmetria/chair/inst09_noise0.000,868,0,0.00000000,2.000000,False,0.03863457
symmetria/chair/inst09_noise0.000,868,1,0.03863457,1.090395,False,0.03863457
symmetria/chair/inst09_noise0.000,868,2,0.04823192,0.840676,False,0.03863457
symmetria/chair/inst09_noise0.000,868,3,0.06673777,0.199902,False,0.03863457
symmetria/chair/inst09_noise0.000,868,4,0.09705321,0.573048,False,0.03863457
symmetria/chair/inst09_noise0.000,868,5,0.21838746,0.126429,True,0.03863457
symmetria/chair/inst09_noise0.000,868,6,0.31996849,0.053432,True,0.03863457
symmetria/chair/inst09_noise0.000,868,7,0.37140315,0.071100,True,0.03863457
symmetria/chair/inst09_noise0.000,868,8,0.42981823,0.276911,False,0.03863457
symmetria/chair/inst09_noise0.000,868,9,0.53941913,0.219499,False,0.03863457
symmetria/chair/inst09_noise0.000,868,10,0.63658591,0.095231,True,0.03863457
symmetria/chair/inst09_noise0.000,868,11,0.72372420,0.165421,True,0.03863457
symmetria/chair/inst09_noise0.000,868,12,0.90427691,0.096198,True,0.03863457
symmetria/chair/inst09_noise0.000,868,13,1.00637129,0.377121,False,0.03863457
symmetria/chair/inst09_noise0.000,868,14,1.13313583,0.178855,False,0.03863457
symmetria/chair/inst09_noise0.000,868,15,1.20575318,0.285998,False,0.03863457
symmetria/chair/inst09_noise0.000,868,16,1.26039574,0.148722,True,0.03863457
symmetria/chair/inst09_noise0.000,868,17,1.32805723,0.280150,False,0.03863457
symmetria/chair/inst09_noise0.000,868,18,1.47625566,0.233256,False,0.03863457
symmetria/chair/inst09_noise0.000,868,19,1.61025466,0.137905,True,0.03863457
symmetria/chair/inst09_noise0.010,868,0,0.00000000,2.000000,False,0.04138105
symmetria/chair/inst09_noise0.010,868,1,0.04138105,1.061033,False,0.04138105
symmetria/chair/inst09_noise0.010,868,2,0.04958172,0.865899,False,0.04138105
symmetria/chair/inst09_noise0.010,868,3,0.06936160,0.260565,False,0.04138105
symmetria/chair/inst09_noise0.010,868,4,0.10172890,0.536933,False,0.04138105
symmetria/chair/inst09_noise0.010,868,5,0.21819092,0.121410,True,0.04138105
symmetria/chair/inst09_noise0.010,868,6,0.32766093,0.070122,True,0.04138105
symmetria/chair/inst09_noise0.010,868,7,0.38768974,0.053464,True,0.04138105
symmetria/chair/inst09_noise0.010,868,8,0.45684807,0.350708,False,0.04138105
symmetria/chair/inst09_noise0.010,868,9,0.57969958,0.246952,False,0.04138105
symmetria/chair/inst09_noise0.010,868,10,0.66973608,0.156722,True,0.04138105
symmetria/chair/inst09_noise0.010,868,11,0.74626894,0.237056,False,0.04138105
symmetria/chair/inst09_noise0.010,868,12,0.93148590,0.064538,True,0.04138105
symmetria/chair/inst09_noise0.010,868,13,1.00862614,0.305188,False,0.04138105
symmetria/chair/inst09_noise0.010,868,14,1.14465757,0.198958,False,0.04138105
symmetria/chair/inst09_noise0.010,868,15,1.21134070,0.149803,True,0.04138105
symmetria/chair/inst09_noise0.010,868,16,1.34139610,0.290603,False,0.04138105
symmetria/chair/inst09_noise0.010,868,17,1.40767904,0.228388,False,0.04138105
symmetria/chair/inst09_noise0.010,868,18,1.58717083,0.189068,False,0.04138105
symmetria/chair/inst09_noise0.010,868,19,1.70177836,0.082335,True,0.04138105
symmetria/chair/inst09_noise0.050,868,0,-0.00000000,2.000000,False,0.06975140
symmetria/chair/inst09_noise0.050,868,1,0.06975140,0.971456,False,0.06975140
symmetria/chair/inst09_noise0.050,868,2,0.07521690,0.634035,False,0.06975140
symmetria/chair/inst09_noise0.050,868,3,0.10116318,0.217825,False,0.06975140
symmetria/chair/inst09_noise0.050,868,4,0.15667416,0.324346,False,0.06975140
symmetria/chair/inst09_noise0.050,868,5,0.29558756,0.070839,True,0.06975140
symmetria/chair/inst09_noise0.050,868,6,0.44300360,0.122974,True,0.06975140
symmetria/chair/inst09_noise0.050,868,7,0.49453498,0.139282,True,0.06975140
symmetria/chair/inst09_noise0.050,868,8,0.72351356,0.105618,True,0.06975140
symmetria/chair/inst09_noise0.050,868,9,0.91162901,0.221925,False,0.06975140
symmetria/chair/inst09_noise0.050,868,10,0.97347709,0.094382,True,0.06975140
symmetria/chair/inst09_noise0.050,868,11,1.09368307,0.389013,False,0.06975140
symmetria/chair/inst09_noise0.050,868,12,1.16640998,0.088172,True,0.06975140
symmetria/chair/inst09_noise0.050,868,13,1.20099914,0.304954,False,0.06975140
symmetria/chair/inst09_noise0.050,868,14,1.26319115,0.599796,False,0.06975140
symmetria/chair/inst09_noise0.050,868,15,1.53520418,0.129640,True,0.06975140
symmetria/chair/inst09_noise0.050,868,16,1.64251619,0.052704,True,0.06975140
symmetria/chair/inst09_noise0.050,868,17,1.81565037,0.287269,False,0.06975140
symmetria/chair/inst09_noise0.050,868,18,1.99551664,0.112458,True,0.06975140
symmetria/chair/inst09_noise0.050,868,19,2.12075589,0.104050,True,0.06975140
symmetria/table/inst00_noise0.000,1021,0,-0.00000000,2.000000,False,0.01254852
symmetria/table/inst00_noise0.000,1021,1,0.01254852,0.429099,False,0.01254852
symmetria/table/inst00_noise0.000,1021,2,0.01331420,0.177195,False,0.01254852
symmetria/table/inst00_noise0.000,1021,3,0.01453991,0.375355,False,0.01254852
symmetria/table/inst00_noise0.000,1021,4,0.03518637,0.210671,False,0.01254852
symmetria/table/inst00_noise0.000,1021,5,0.12405843,0.378852,False,0.01254852
symmetria/table/inst00_noise0.000,1021,6,0.15314401,0.140608,True,0.01254852
symmetria/table/inst00_noise0.000,1021,7,0.16000045,0.138184,True,0.01254852
symmetria/table/inst00_noise0.000,1021,8,0.17918597,0.276741,False,0.01254852
symmetria/table/inst00_noise0.000,1021,9,0.29060469,0.098751,True,0.01254852
symmetria/table/inst00_noise0.000,1021,10,0.32265486,0.074317,True,0.01254852
symmetria/table/inst00_noise0.000,1021,11,0.39242210,0.208801,False,0.01254852
symmetria/table/inst00_noise0.000,1021,12,0.43072747,0.151719,True,0.01254852
symmetria/table/inst00_noise0.000,1021,13,0.46088511,0.276691,False,0.01254852
symmetria/table/inst00_noise0.000,1021,14,0.48711329,0.209992,False,0.01254852
symmetria/table/inst00_noise0.000,1021,15,0.74161872,0.194064,False,0.01254852
symmetria/table/inst00_noise0.000,1021,16,0.80627965,0.439343,False,0.01254852
symmetria/table/inst00_noise0.000,1021,17,0.85629516,0.214744,False,0.01254852
symmetria/table/inst00_noise0.000,1021,18,0.88202557,0.113713,True,0.01254852
symmetria/table/inst00_noise0.000,1021,19,0.93438669,0.081807,True,0.01254852
symmetria/table/inst00_noise0.010,1021,0,0.00000000,2.000000,False,0.01387196
symmetria/table/inst00_noise0.010,1021,1,0.01387196,0.381914,False,0.01387196
symmetria/table/inst00_noise0.010,1021,2,0.01510867,0.564944,False,0.01387196
symmetria/table/inst00_noise0.010,1021,3,0.01537614,0.163749,False,0.01387196
symmetria/table/inst00_noise0.010,1021,4,0.03838008,0.213203,False,0.01387196
symmetria/table/inst00_noise0.010,1021,5,0.13754921,0.306571,False,0.01387196
symmetria/table/inst00_noise0.010,1021,6,0.16303652,0.208851,False,0.01387196
symmetria/table/inst00_noise0.010,1021,7,0.17108708,0.145899,True,0.01387196
symmetria/table/inst00_noise0.010,1021,8,0.19124084,0.325963,False,0.01387196
symmetria/table/inst00_noise0.010,1021,9,0.30090061,0.099999,True,0.01387196
symmetria/table/inst00_noise0.010,1021,10,0.32812335,0.060630,True,0.01387196
symmetria/table/inst00_noise0.010,1021,11,0.43736332,0.089172,True,0.01387196
symmetria/table/inst00_noise0.010,1021,12,0.47191920,0.299546,False,0.01387196
symmetria/table/inst00_noise0.010,1021,13,0.49591646,0.194748,False,0.01387196
symmetria/table/inst00_noise0.010,1021,14,0.50643335,0.175735,False,0.01387196
symmetria/table/inst00_noise0.010,1021,15,0.75901940,0.116940,True,0.01387196
symmetria/table/inst00_noise0.010,1021,16,0.80123355,0.490510,False,0.01387196
symmetria/table/inst00_noise0.010,1021,17,0.84200464,0.113076,True,0.01387196
symmetria/table/inst00_noise0.010,1021,18,0.93377629,0.220924,False,0.01387196
symmetria/table/inst00_noise0.010,1021,19,1.00338648,0.175579,False,0.01387196
symmetria/table/inst00_noise0.050,1021,0,-0.00000000,2.000000,False,0.01862462
symmetria/table/inst00_noise0.050,1021,1,0.01862462,0.590139,False,0.01862462
symmetria/table/inst00_noise0.050,1021,2,0.02356003,0.264808,False,0.01862462
symmetria/table/inst00_noise0.050,1021,3,0.02490639,0.309939,False,0.01862462
symmetria/table/inst00_noise0.050,1021,4,0.06073502,0.258265,False,0.01862462
symmetria/table/inst00_noise0.050,1021,5,0.19311757,0.178766,False,0.01862462
symmetria/table/inst00_noise0.050,1021,6,0.24229967,0.326113,False,0.01862462
symmetria/table/inst00_noise0.050,1021,7,0.26227408,0.164446,False,0.01862462
symmetria/table/inst00_noise0.050,1021,8,0.31785323,0.164328,False,0.01862462
symmetria/table/inst00_noise0.050,1021,9,0.39093341,0.178662,False,0.01862462
symmetria/table/inst00_noise0.050,1021,10,0.40808937,0.156332,True,0.01862462
symmetria/table/inst00_noise0.050,1021,11,0.63558320,0.107449,True,0.01862462
symmetria/table/inst00_noise0.050,1021,12,0.72090158,0.150773,True,0.01862462
symmetria/table/inst00_noise0.050,1021,13,0.79721967,0.144906,True,0.01862462
symmetria/table/inst00_noise0.050,1021,14,0.80504183,0.260835,False,0.01862462
symmetria/table/inst00_noise0.050,1021,15,0.85983767,0.210760,False,0.01862462
symmetria/table/inst00_noise0.050,1021,16,0.94636796,0.227032,False,0.01862462
symmetria/table/inst00_noise0.050,1021,17,1.14588878,0.149553,True,0.01862462
symmetria/table/inst00_noise0.050,1021,18,1.20642894,0.078241,True,0.01862462
symmetria/table/inst00_noise0.050,1021,19,1.36406308,0.137956,True,0.01862462
symmetria/table/inst01_noise0.000,1021,0,-0.00000000,2.000000,False,0.01440382
symmetria/table/inst01_noise0.000,1021,1,0.01440382,0.526553,False,0.01440382
symmetria/table/inst01_noise0.000,1021,2,0.01666124,0.485032,False,0.01440382
symmetria/table/inst01_noise0.000,1021,3,0.01727146,0.611923,False,0.01440382
symmetria/table/inst01_noise0.000,1021,4,0.04185675,0.208213,False,0.01440382
symmetria/table/inst01_noise0.000,1021,5,0.14274680,0.300165,False,0.01440382
symmetria/table/inst01_noise0.000,1021,6,0.15857778,0.354063,False,0.01440382
symmetria/table/inst01_noise0.000,1021,7,0.16519456,0.198460,False,0.01440382
symmetria/table/inst01_noise0.000,1021,8,0.20528573,0.342449,False,0.01440382
symmetria/table/inst01_noise0.000,1021,9,0.29047587,0.142918,True,0.01440382
symmetria/table/inst01_noise0.000,1021,10,0.33307000,0.092388,True,0.01440382
symmetria/table/inst01_noise0.000,1021,11,0.44450552,0.212511,False,0.01440382
symmetria/table/inst01_noise0.000,1021,12,0.47363895,0.288317,False,0.01440382
symmetria/table/inst01_noise0.000,1021,13,0.51397581,0.124059,True,0.01440382
symmetria/table/inst01_noise0.000,1021,14,0.58061577,0.118877,True,0.01440382
symmetria/table/inst01_noise0.000,1021,15,0.65128587,0.347813,False,0.01440382
symmetria/table/inst01_noise0.000,1021,16,0.75391568,0.106781,True,0.01440382
symmetria/table/inst01_noise0.000,1021,17,0.92737947,0.136566,True,0.01440382
symmetria/table/inst01_noise0.000,1021,18,0.94114897,0.163204,False,0.01440382
symmetria/table/inst01_noise0.000,1021,19,1.08062187,0.085534,True,0.01440382
symmetria/table/inst01_noise0.010,1021,0,0.00000000,2.000000,False,0.01540536
symmetria/table/inst01_noise0.010,1021,1,0.01540536,0.101271,True,0.01540536
symmetria/table/inst01_noise0.010,1021,2,0.01662121,0.815000,False,0.01540536
symmetria/table/inst01_noise0.010,1021,3,0.01772557,0.578921,False,0.01540536
symmetria/table/inst01_noise0.010,1021,4,0.04309684,0.174990,False,0.01540536
